Date,Day,Movement0D,Movement1D,Movement1W,Movement1M,Movement3M,Movement6M,Movement9M,Movement12M,BitcoinDate,Bitcoin1D,Bitcoin1W,Bitcoin1M,Bitcoin3M,Bitcoin6M,Bitcoin9M,Bitcoin12M,BitcoinCloseDate,BitcoinClose1W,BitcoinClose1M,BitcoinClose3M,BitcoinClose6M,BitcoinClose9M,BitcoinClose12M,BitcoinVolumeDate,BitcoinVolume1W,BitcoinVolume1M,BitcoinVolume3M,BitcoinVolume6M,BitcoinVolume9M,BitcoinVolume12M,SPYDate,SPY1W,SPY1M,SPY3M,SPY6M,SPY9M,SPY12M,CLDate,CL1W,CL1M,CL3M,CL6M,CL9M,CL12M,CornDate,Corn1W,Corn1M,Corn3M,Corn6M,Corn9M,Corn12M,WheatDate,Wheat1W,Wheat1M,Wheat3M,Wheat6M,Wheat9M,Wheat12M,Soybeans,Soybeans1W,Soybeans1M,Soybeans3M,Soybeans6M,Soybeans9M,Soybeans12M,GoldDate,Gold1W,Gold1M,Gold3M,Gold6M,Gold9M,Gold12M,CopperDate,Copper1W,Copper1M,Copper3M,Copper6M,Copper9M,Copper12M,sgdusdDate,sgdusd1W,sgdusd1M,sgdusd3M,sgdusd6M,sgdusd9M,sgdusd12M,Sentiment,BitcoinDateLog,Bitcoin1DLog,Bitcoin1WLog,Bitcoin1MLog,Bitcoin3MLog,Bitcoin6MLog,Bitcoin9MLog,Bitcoin12MLog,BitcoinCloseDateLog,BitcoinClose1WLog,BitcoinClose1MLog,BitcoinClose3MLog,BitcoinClose6MLog,BitcoinClose9MLog,BitcoinClose12MLog,BitcoinVolumeDateLog,BitcoinVolume1WLog,BitcoinVolume1MLog,BitcoinVolume3MLog,BitcoinVolume6MLog,BitcoinVolume9MLog,BitcoinVolume12MLog,SPYDateLog,SPY1WLog,SPY1MLog,SPY3MLog,SPY6MLog,SPY9MLog,SPY12MLog,CLDateLog,CL1WLog,CL1MLog,CL3MLog,CL6MLog,CL9MLog,CL12MLog,CornDateLog,Corn1WLog,Corn1MLog,Corn3MLog,Corn6MLog,Corn9MLog,Corn12MLog,WheatDateLog,Wheat1WLog,Wheat1MLog,Wheat3MLog,Wheat6MLog,Wheat9MLog,Wheat12MLog,SoybeansLog,Soybeans1WLog,Soybeans1MLog,Soybeans3MLog,Soybeans6MLog,Soybeans9MLog,Soybeans12MLog,GoldDateLog,Gold1WLog,Gold1MLog,Gold3MLog,Gold6MLog,Gold9MLog,Gold12MLog,CopperDateLog,Copper1WLog,Copper1MLog,Copper3MLog,Copper6MLog,Copper9MLog,Copper12MLog,sgdusdDateLog,sgdusd1WLog,sgdusd1MLog,sgdusd3MLog,sgdusd6MLog,sgdusd9MLog,sgdusd12MLog
21-10-2019,Monday,0,1,0,0,0,1,1,1,8225.115234,8100.933594,8585.262695,10200.49609,10596.94824,5236.135254,3584.500244,6239.25,8243.720703,8321.756836,10266.41504,10343.10645,5251.937988,3600.865479,6274.580078,15868748866,19604381101,19937691247,16334414913,12438480677,5262869046,3783500000,2996.47998,2963.070068,3010.360107,2981.929932,2916.040039,2638.840088,2770.540039,53.70999908,53.88000107,58.20000076,56.22000122,64.31999969,52.45000076,70.98999786,390,380.75,371.5,430.75,358.25,378.75,369,532,491.75,489.25,505.25,446.5,527,507.75,930.75,923.75,889.25,901.5,887.75,915,859.5,1489.900024,1491.900024,1496.099976,1425.300049,1273.5,1279.099976,1221.599976,2.632999897,2.603499889,2.589999914,2.734999895,2.989500046,2.682499886,2.809000015,0.733460486,0.727378547,0.726443291,0.735294104,0.738497913,0.736377001,0.726638615,-0.18,3.915141991,3.908535072,3.933753588,4.008621294,4.025180813,3.719010856,3.554428614,3.795132388,3.916123269,3.920215021,4.011418817,4.014650994,3.72031959,3.556406897,3.797584666,10.20054269,10.29235314,10.29967487,10.21310358,10.09476734,9.721222564,9.577893738,3.47661138,3.471741921,3.47861845,3.474497434,3.464793483,3.421413073,3.442564431,1.730055145,1.731427596,1.76492299,1.749890851,1.808346034,1.719745499,1.851197163,2.591064607,2.580639912,2.569958818,2.634225286,2.554186199,2.578352642,2.567026366,2.725911632,2.691744369,2.689530834,2.703506322,2.649821463,2.721810615,2.705649932,2.968833045,2.965554451,2.949023874,2.954965731,2.948290681,2.961421094,2.934245881,3.173157127,3.173739721,3.174960616,3.1539063,3.104998949,3.106904491,3.086929016,0.420450842,0.415557563,0.41329975,0.436957314,0.475598564,0.428539712,0.448551742,-0.134623278,-0.138239512,-0.138798283,-0.133538916,-0.131650728,-0.132899784,-0.138681527
22-10-2019,Tuesday,1,1,0,0,0,1,1,1,8243.402344,8225.115234,8320.832031,10266.31836,10346.74805,5251.480469,3607.390381,6292.640137,8078.203125,8374.686523,10181.6416,9900.767578,5298.385742,3599.765869,6596.540039,16803377857,15151387859,14734189639,17851916995,13256489918,5265847539,7370770000,3010.72998,2965.810059,3008.419922,2994.73999,2904.810059,2657.439941,2763.830078,53.38999939,54.90000153,58.65000153,56.16999817,63.75,53.16999817,71.84999847,387,401.25,372.75,423.75,358,377,373,523,513,486.5,487.75,447.25,520.5,518.5,932.5,940.5,893,888.5,878.75,915.75,867,1483.400024,1484.400024,1503,1418.599976,1270.800049,1297.400024,1222.400024,2.631500006,2.599999905,2.592999935,2.70600009,2.935499907,2.671499968,2.801000118,0.734683692,0.728496611,0.725189447,0.734807849,0.739377022,0.735077918,0.725273609,-0.18,3.916106497,3.915141991,3.920166755,4.011414728,4.014803874,3.720281755,3.557193143,3.798832896,3.907314769,3.92296856,4.007817806,3.995668866,3.724143573,3.556274255,3.819316203,10.22539659,10.18045242,10.16832626,10.25168486,10.12242855,9.721468281,9.86751286,3.478671807,3.472143334,3.478338456,3.476359122,3.46311774,3.424463458,3.441511339,1.727459916,1.739572357,1.768268028,1.74950441,1.804480189,1.725666645,1.856426763,2.587710965,2.603415045,2.571417652,2.627109711,2.553883027,2.57634135,2.571708832,2.718501689,2.710117365,2.687082845,2.688197278,2.650550349,2.716420734,2.714748761,2.96964884,2.9733588,2.950851459,2.948657432,2.943865338,2.961776927,2.938019097,3.171258282,3.171550953,3.176958981,3.151859948,3.104077223,3.113073902,3.08721335,0.420203375,0.414973332,0.413802506,0.432327807,0.467682071,0.426755173,0.447313127,-0.1338996,-0.137572464,-0.139548524,-0.133826213,-0.13113405,-0.133666623,-0.139498125
23-10-2019,Wednesday,1,0,0,0,0,1,1,1,8076.228516,8243.402344,8373.458008,10067.96289,9887.730469,5312.494629,3584.283203,6601.410156,7514.671875,8205.369141,9729.324219,9811.925781,5399.365234,3470.450439,6596.109863,21942878958,15220412632,15144925408,17398734322,14601631648,6908930483,4074800000,2994.01001,2973.610107,2983.5,2998.77002,2898.780029,2644.969971,2767.050049,54.29999924,53.50999832,59.25,57.22999954,64,53.56000137,71.72000122,387.75,397,371.25,425,359,379.5,377.25,518,510,485,487.25,444.25,520.75,525.75,934,938.75,882.75,886,881.5,923.5,891.25,1486.400024,1488.900024,1515.5,1422.800049,1273.5,1300.800049,1227.099976,2.619999886,2.621000051,2.575999975,2.698499918,2.911000013,2.711999893,2.773000002,0.733783364,0.730406821,0.726532996,0.732085884,0.738170803,0.739262223,0.726902664,-0.17,3.907208599,3.916106497,3.922904847,4.002941606,3.995096619,3.725298504,3.554402317,3.819636717,3.875910022,3.914098124,3.988082676,3.991754254,3.732342706,3.540385847,3.819287881,10.34129361,10.18242643,10.18026714,10.24051766,10.16440139,9.839410823,9.610106297,3.476253248,3.473284024,3.474726042,3.47694316,3.462215261,3.422420746,3.442017015,1.734799824,1.728434937,1.772688355,1.757623742,1.806179974,1.728840579,1.855640288,2.588551806,2.598790507,2.569666462,2.62838893,2.555094449,2.57921178,2.576629248,2.71432976,2.707570176,2.685741739,2.687751848,2.647627436,2.716629279,2.720779281,2.970346876,2.97254995,2.945837726,2.947433722,2.945222317,2.9654369,2.949999543,3.172135704,3.172865537,3.180555941,3.153143871,3.104998949,3.114210545,3.088879948,0.418301272,0.418467029,0.410945854,0.431122409,0.464042207,0.433289668,0.44294987,-0.134432139,-0.13643518,-0.138744657,-0.135437967,-0.131843137,-0.131201486,-0.13852374
24-10-2019,Thursday,1,0,0,0,0,1,1,1,7509.728027,8076.228516,8204.674805,9729.321289,9809.09668,5399.365723,3468.870117,6590.52002,7493.48877,8047.526855,8620.566406,9911.841797,5572.362305,3448.116943,6544.430176,16268708849,16071646996,25002886689,15821952090,15867308108,5897159493,4088420000,3014.780029,2989.679932,3002.429932,3016.26001,2909.98999,2644.889893,2811.669922,55.90000153,52.91999817,58.43999863,55.90000153,65.75,52.11999893,72.16999817,388.5,392,372,424,354.75,379.75,375,522.5,505.75,481.75,497.75,435.25,517.75,524,933.75,933,892.5,891,877,921.75,883.5,1490.5,1482,1515.099976,1413.900024,1266.400024,1308.199951,1225.900024,2.667000055,2.576499939,2.605000019,2.697000027,2.894999981,2.732000113,2.773000002,0.734101176,0.729660749,0.725995004,0.733046472,0.737310886,0.739060044,0.727653742,-0.17,3.875624209,3.907208599,3.914061372,3.988082545,3.991629015,3.732342745,3.540188039,3.818919684,3.874684061,3.905662435,3.935535802,3.996154362,3.746039346,3.537581987,3.815871838,10.21135309,10.20606038,10.39799015,10.19926007,10.20050325,9.770642874,9.611555504,3.47925563,3.475624696,3.477472881,3.479468776,3.463891495,3.422407597,3.448964335,1.74741182,1.72361982,1.766710197,1.74741182,1.817895757,1.717004398,1.858356694,2.589391023,2.593286067,2.57054294,2.627365857,2.549922404,2.579497783,2.574031268,2.718086295,2.703935891,2.682821723,2.697011269,2.63873878,2.714120108,2.719331287,2.970230615,2.969881644,2.950608225,2.949877704,2.942999593,2.964613146,2.946206554,3.17333198,3.170848204,3.180441291,3.150418702,3.10257091,3.116674129,3.088455054,0.426023025,0.411030137,0.415807731,0.430880951,0.461648565,0.436480713,0.44294987,-0.13424408,-0.136879015,-0.139066368,-0.134868492,-0.132349354,-0.131320276,-0.138075233
25-10-2019,Friday,0,0,0,0,0,1,1,1,7490.703125,7509.728027,8047.8125,8603.428711,9913.126953,5571.508301,3443.896973,6542.330078,8660.700195,8103.911133,8486.993164,9870.303711,5464.866699,3486.181641,6476.709961,28705065488,14313052244,21744728353,14495714483,17048033399,5955112627,3924080000,3003.320068,3000.77002,2968.350098,3013.25,2934,2653.620117,2802,56.06999969,52.99000168,56.70000076,55.93000031,66.16999817,53.24000168,70.02999878,387,391.75,375.25,418.25,351,377.75,373,517.25,514.25,481,499.5,438,513.25,516,933.5,928,894,883.5,862,919,882.25,1501.400024,1486.199951,1527.599976,1422.800049,1268.400024,1310.400024,1226.5,2.66050005,2.578500032,2.586999893,2.684499979,2.905999899,2.742500067,2.765500069,0.733331382,0.7295596,0.726913273,0.731213331,0.736892581,0.739606678,0.725636721,-0.18,3.874522585,3.875624209,3.90567785,3.934671564,3.996210668,3.745972782,3.537050151,3.815732452,3.937553005,3.90869467,3.928753852,3.994330516,3.737579573,3.542350011,3.811354449,10.45795854,10.15573226,10.33735399,10.16123963,10.23167429,9.77488998,9.593737853,3.477601618,3.477232712,3.472515122,3.479035165,3.46746011,3.423838751,3.447468131,1.748730554,1.724193933,1.753583065,1.747644822,1.820661123,1.726238061,1.845284119,2.587710965,2.593009005,2.574320701,2.62143595,2.545307116,2.577204473,2.571708832,2.713700499,2.7111743,2.682145076,2.698535493,2.641474111,2.710328958,2.712649702,2.970114322,2.967547976,2.951337519,2.946206554,2.935507266,2.963315511,2.945591667,3.176496418,3.172077243,3.184009643,3.153143871,3.103256242,3.117403892,3.088667553,0.424963271,0.411367141,0.412796411,0.428863405,0.463295595,0.438146647,0.441773674,-0.13469973,-0.136939223,-0.138517401,-0.135955899,-0.132595816,-0.130999176,-0.139280748
28-10-2019,Monday,1,1,1,1,1,1,1,1,9565.101563,7490.703125,8100.933594,8487.669922,9548.178711,5466.524414,3485.40918,6478.069824,9256.148438,7973.20752,8118.967773,9519.145508,5210.515625,3457.792725,6465.410156,30948255332,15651592610,19258205289,13791445323,15330283408,5831198271,3578870000,3032.120117,2996.840088,2985.72998,3024.469971,2928.98999,2685.48999,2775.659912,56.65000153,54.09000015,56.68999863,56.20000076,65.80999756,54.27999878,68.68000031,386,394,373.5,413.25,346,381,370.5,518,526,477,495.25,430.75,517.75,513,921.5,931,888,882.5,854.75,919.5,865.25,1504.099976,1487.300049,1507.5,1419.599976,1280.599976,1320,1225.300049,2.672499895,2.585999966,2.59800005,2.691999912,2.921499968,2.779500008,2.739000082,0.733783364,0.732632935,0.725515664,0.730230868,0.734036565,0.742638588,0.72393471,-0.18,3.980689586,3.874522585,3.908535072,3.928788482,3.979920539,3.737711292,3.542253771,3.811445625,3.966430311,3.901633068,3.909500818,3.978597965,3.716880703,3.538798956,3.810596081,10.49063617,10.19455854,10.28461581,10.13960978,10.18555018,9.765757808,9.553745923,3.481746402,3.47666357,3.475050529,3.480649277,3.466717887,3.429023538,3.443366253,1.753199926,1.733116983,1.753506446,1.749736321,1.818291875,1.734639829,1.836830288,2.586587305,2.595496222,2.572290606,2.616212862,2.539076099,2.580924976,2.568788212,2.71432976,2.720985744,2.678518379,2.694824484,2.634225286,2.714120108,2.710117365,2.96449534,2.968949681,2.948412966,2.945714714,2.931839109,2.963551734,2.937141608,3.177276704,3.172398592,3.178257321,3.152165983,3.107413489,3.120573931,3.088242451,0.426917697,0.412628515,0.414639155,0.430075041,0.465605886,0.44396668,0.437592045,-0.134432139,-0.135113562,-0.139353207,-0.136539813,-0.134282306,-0.129222488,-0.1403006
29-10-2019,Tuesday,0,0,1,1,0,1,1,1,9248.44043,9565.101563,8225.115234,8113.101074,9522.329102,5210.304688,3460.547119,6486.049805,9427.6875,8243.720703,8251.845703,9607.423828,5279.348145,3487.945313,6487.160156,28426779937,15868748866,16408941156,13829811132,16812108040,5422926707,3672860000,3035.389893,2996.47998,2985.469971,3007.659912,2925.810059,2702.320068,2773.939941,55.79999924,53.70999908,56.50999832,57.06999969,65.12999725,54.00999832,69.41000366,383.5,390,371.25,417,347.25,376.5,365.5,513,532,486,502.25,433.5,515.75,514,921,930.75,887.75,884.75,858.5,921,855.75,1485.900024,1489.900024,1504.199951,1426.300049,1284.900024,1320.300049,1224.5,2.671000004,2.632999897,2.562000036,2.71449995,2.970000029,2.765000105,2.769999981,0.734063447,0.733460486,0.723683298,0.730086923,0.734014988,0.743052423,0.726042449,-0.18,3.966068504,3.980689586,3.915141991,3.909186887,3.978743187,3.716863121,3.539144767,3.811980279,3.974405179,3.916123269,3.916551099,3.98260695,3.722580302,3.542569667,3.81205462,10.45372767,10.20054269,10.21508056,10.14081625,10.22562217,9.734233735,9.565004374,3.482214484,3.47661138,3.475012707,3.478228727,3.466246129,3.431736786,3.443097054,1.746634193,1.730055145,1.752125294,1.75640787,1.81378106,1.732474164,1.841422067,2.583765368,2.591064607,2.569666462,2.620136055,2.540642254,2.575764981,2.562887381,2.710117365,2.725911632,2.686636269,2.700919945,2.636989102,2.712439237,2.710963119,2.96425963,2.968833045,2.948290681,2.946820571,2.933740299,2.96425963,2.932346908,3.17198959,3.173157127,3.17730557,3.154210897,3.108869337,3.120672639,3.087958789,0.426673889,0.420450842,0.408579132,0.433689838,0.472756454,0.441695152,0.442479766,-0.134266401,-0.134623278,-0.14045145,-0.13662543,-0.134295072,-0.128980545,-0.139037987
30-10-2019,Wednesday,1,1,1,1,0,1,1,1,9422.462891,9248.44043,8243.402344,8104.226563,9604.050781,5284.858398,3467.21167,6472.359863,9205.726563,8078.203125,8293.868164,10085.62793,5247.352539,3459.154053,6475.740234,27706531577,16803377857,17115474183,16631520648,13735490672,5332718886,3716150000,3039.73999,3010.72998,2967.070068,3016.219971,2940.580078,2706.48999,2721.030029,55.52999878,53.38999939,56.54000092,58.34000015,62.95000076,55.31999969,69.55000305,385.75,387,372,410.75,353.25,377.75,369.25,511.25,523,488,497.5,436.25,524.75,508,917.75,932.5,884.75,876.5,854.75,917,857.5,1487.199951,1483.400024,1495.900024,1431.300049,1284.800049,1318.099976,1224.800049,2.684999943,2.631500006,2.595999956,2.680000067,2.888499975,2.765500069,2.769000053,0.734268308,0.734683692,0.723887563,0.729927003,0.734489441,0.74068588,0.724495947,-0.16,3.974164436,3.966068504,3.916106497,3.908711574,3.982454448,3.723033355,3.539980356,3.811062656,3.964058071,3.907314769,3.918757128,4.003702943,3.719940243,3.538969904,3.811289419,10.44258216,10.22539659,10.23338894,10.22093196,10.13784418,9.72694869,9.570093236,3.482836437,3.478671807,3.472327802,3.479463011,3.468433011,3.432406425,3.434733335,1.744527664,1.727459916,1.752355811,1.765966426,1.79899574,1.742882169,1.842297153,2.586305935,2.587710965,2.57054294,2.613577572,2.548082171,2.577204473,2.567320504,2.708633321,2.718501689,2.688419822,2.696793085,2.63973544,2.719952447,2.705863712,2.962724393,2.96964884,2.946820571,2.94275192,2.931839109,2.962369336,2.933234129,3.172369362,3.171258282,3.174902569,3.155730686,3.108835544,3.119948352,3.088065195,0.428944281,0.420203375,0.414304681,0.428134805,0.460672368,0.441773674,0.442322964,-0.134145216,-0.1338996,-0.140328885,-0.13672057,-0.134014443,-0.130365934,-0.13996404
31-10-2019,Thursday,1,0,1,1,0,1,1,1,9202.458008,9422.462891,8076.228516,8299.720703,10077.44238,5247.726074,3454.950928,6478.890137,9199.584961,7514.671875,8343.276367,10399.66895,5350.726563,3466.357422,6495.839844,26583653947,21942878958,15305343413,17165337858,13878964574,5227549545,3424670000,3046.899902,2994.01001,2983.689941,2980.320068,2937.139893,2728.340088,2737.870117,54.90000153,54.29999924,54.27999878,57.84999847,63.58000183,54.86000061,66.16999817,390.25,387.75,386.75,401.75,352.25,379.5,369.5,510,518,496.5,486.75,424,525.25,510,915.75,934,904,862.75,848,917.75,855.75,1496.099976,1486.400024,1468.699951,1411.300049,1281.699951,1311.099976,1231.599976,2.656500101,2.619999886,2.549999952,2.646500111,2.889499903,2.804500103,2.749500036,0.734640539,0.733783364,0.723510444,0.72753197,0.734861851,0.739371538,0.725952804,-0.17,3.963903844,3.974164436,3.907208599,3.919063478,4.003350324,3.719971157,3.538441883,3.811500616,3.963768235,3.875910022,3.92133663,4.017019515,3.728412758,3.539873342,3.812635309,10.42461467,10.34129361,10.18484308,10.23465236,10.14235707,9.718298158,9.534618729,3.483858187,3.476253248,3.47475369,3.474262907,3.467924632,3.435898504,3.437412842,1.739572357,1.734799824,1.734639829,1.762303352,1.803320536,1.739255808,1.820661123,2.591342912,2.588551806,2.587430322,2.603955885,2.546851002,2.57921178,2.567614443,2.707570176,2.71432976,2.695919253,2.68730596,2.627365857,2.720366061,2.707570176,2.961776927,2.970346876,2.95616843,2.935884968,2.928395852,2.962724393,2.932346908,3.174960616,3.172135704,3.16693308,3.149619357,3.107786368,3.117635809,3.090469672,0.424309837,0.418301272,0.406540172,0.422671917,0.460822684,0.44785546,0.43925373,-0.13392511,-0.134432139,-0.140555195,-0.138147918,-0.133794298,-0.131137272,-0.139091613
01-11-2019,Friday,0,0,1,1,0,1,1,1,9193.992188,9202.458008,7509.728027,8344.212891,10402.04297,5350.914551,3469.091797,6484.649902,9261.104492,7493.48877,8393.041992,10518.1748,5402.697266,3413.767822,6476.290039,24324691031,16268708849,13125712443,17489094082,13679528236,5482196038,3230550000,3050.719971,3014.780029,2924.780029,2943.899902,2952.330078,2735.050049,2674.879883,54.15000153,55.90000153,54,54.54000092,63.40000153,53.72999954,66.36000061,389.25,388.5,390.5,394.75,353.5,380.5,367.75,508.75,522.5,496.5,479.25,420,527,499.75,915.5,933.75,917.25,849,841,920,850,1511,1490.5,1476.599976,1448,1278.699951,1312.5,1238.599976,2.635999918,2.667000055,2.556499958,2.580499887,2.90350008,2.845499992,2.720000029,0.734986126,0.734101176,0.721912205,0.72617954,0.735331953,0.740356863,0.723903298,-0.15,3.96350413,3.963903844,3.875624209,3.921385376,4.017118643,3.728428016,3.540215792,3.811886534,3.966662784,3.874684061,3.923919396,4.021940384,3.732610633,3.53323398,3.81132629,10.38604733,10.21135309,10.11812289,10.24276731,10.13607112,9.738954561,9.509276467,3.484402345,3.47925563,3.466093209,3.468923039,3.470164911,3.436965278,3.427304285,1.733598473,1.74741182,1.73239376,1.736715141,1.802089268,1.730216837,1.821906381,2.590228621,2.589391023,2.591621038,2.596322139,2.548389418,2.580354661,2.565552681,2.706504422,2.718086295,2.695919253,2.680562122,2.62324929,2.721810615,2.698752803,2.961658349,2.970230615,2.96248772,2.92890769,2.924795996,2.963787827,2.929418926,3.179264464,3.17333198,3.169262857,3.160768562,3.106768649,3.118099312,3.092931067,0.420945392,0.426023025,0.40764579,0.411703844,0.462921842,0.454158589,0.434568909,-0.133720859,-0.13424408,-0.141515616,-0.138955991,-0.133516562,-0.130558893,-0.140319445
04-11-2019,Monday,0,1,1,1,0,1,1,1,9235.607422,9193.992188,7490.703125,8390.774414,10960.73535,5402.422852,3414.929443,6468.439941,9412.612305,8660.700195,8259.992188,11805.65332,5505.283691,3399.47168,6474.75,26170255634,28705065488,13668823409,23875988832,14644460907,5004962683,3306050000,3078.959961,3003.320068,2885.379883,2898.070068,2922.159912,2717.530029,2667.860107,56.40999985,56.06999969,52.47000122,55.38000107,63.61000061,53.93999863,66.94999695,386.75,387,387,400,361,379.75,361.75,514.25,517.25,488,490.25,428.5,525.25,487.25,923.25,933.5,913,852.25,840,919.5,842,1511.599976,1501.400024,1497.400024,1440.400024,1269.199951,1302.900024,1234.300049,2.661499977,2.66050005,2.564500093,2.541500092,2.80250001,2.830499887,2.728499889,0.73713696,0.733331382,0.722574711,0.72613728,0.734753907,0.737833142,0.724207342,-0.13,3.965465464,3.96350413,3.874522585,3.923802045,4.039839692,3.732588574,3.533381735,3.81079955,3.973710171,3.937553005,3.916979637,4.072090026,3.740779703,3.531411428,3.811223004,10.41780796,10.45795854,10.13573113,10.37796137,10.16567339,9.699400844,9.519309417,3.488404041,3.477601618,3.460203,3.462108881,3.465703979,3.434174352,3.426163053,1.751356099,1.748730554,1.719911074,1.74335296,1.8035254,1.731910931,1.825750562,2.587430322,2.587710965,2.587710965,2.602059991,2.557507202,2.579497783,2.55840854,2.7111743,2.713700499,2.688419822,2.690417602,2.631950826,2.720366061,2.687751848,2.965319316,2.970114322,2.960470778,2.93056701,2.924279286,2.963551734,2.925312091,3.179436876,3.176496418,3.175337836,3.15848312,3.103530047,3.114911092,3.091420746,0.425126467,0.424963271,0.409002719,0.40509013,0.447545623,0.451863142,0.43592394,-0.132451813,-0.13469973,-0.141117242,-0.138981266,-0.133858096,-0.132041841,-0.140137077
05-11-2019,Tuesday,1,1,0,1,0,1,1,1,9413.004883,9235.607422,9565.101563,8259.494141,11811.54492,5505.552246,3401.376465,6492.350098,9342.527344,9256.148438,8205.939453,11478.16895,5768.289551,3666.780273,6332.629883,26198609048,30948255332,13139456229,23635107660,18720780006,7735623101,4199910000,3080.800049,3032.120117,2918.560059,2861.179932,2929.209961,2692.360107,2682.649902,56.56000137,56.65000153,52.29000092,54.95000076,61.54999924,52.59000015,67.55000305,383.25,386,388,405.75,362.25,376.5,368,511,518,489.25,493,427.5,514.75,510.25,925.25,921.5,911,848.5,830.5,913,845,1507.099976,1504.099976,1505.599976,1469.699951,1270.099976,1309.5,1224.5,2.69749999,2.672499895,2.532500029,2.552000046,2.790499926,2.828500032,2.762500048,0.736192703,0.733783364,0.724480152,0.721854925,0.73370266,0.736919701,0.72457993,-0.1,3.973728284,3.965465464,3.980689586,3.916953449,4.072306706,3.740800888,3.531654702,3.812401931,3.970464378,3.966430311,3.914128308,4.059872613,3.761047053,3.564284886,3.801584106,10.41827823,10.49063617,10.11857739,10.37355758,10.27232394,9.888495302,9.623239984,3.488663513,3.481746402,3.465168635,3.45654517,3.466750502,3.430133147,3.428563999,1.752509411,1.753199926,1.718418649,1.739967703,1.789228052,1.720903172,1.829625373,2.583482164,2.586587305,2.588831726,2.608258528,2.559008394,2.575764981,2.565847819,2.7084209,2.71432976,2.689530834,2.692846919,2.630936119,2.711596355,2.707783013,2.966259094,2.96449534,2.959518377,2.928651847,2.919339637,2.960470778,2.926856709,3.178142063,3.177276704,3.177709599,3.16722868,3.103837908,3.117105503,3.087958789,0.430961452,0.426917697,0.403549459,0.406880678,0.445682015,0.451556188,0.441302294,-0.133008492,-0.134432139,-0.139973508,-0.141550076,-0.134479906,-0.132579833,-0.1399137
06-11-2019,Wednesday,0,0,1,1,0,1,1,1,9340.864258,9413.004883,9248.44043,7989.120605,11476.19336,5791.693359,3695.613037,6337.040039,9360.879883,9427.6875,8245.623047,11941.96875,5746.807129,3648.430664,6334.27002,23133895765,28426779937,18009742607,22194988641,15737171804,6277056434,3781100000,3075.100098,3035.389893,2944.22998,2858.649902,2908.889893,2712.399902,2640.679932,57.25999832,55.79999924,52.68999863,53.41999817,61.43000031,52.65999985,66.68000031,382.25,383.5,387.5,404.75,352.5,374.5,366.75,515.5,513,492,484,424.75,517.25,505.5,922.25,921,916.5,848.25,816.5,914.75,839,1483.199951,1485.900024,1504.800049,1473.5,1282.199951,1313.400024,1227.699951,2.670000076,2.671000004,2.562000036,2.559999943,2.802000046,2.795000076,2.711499929,0.73609513,0.734063447,0.725058019,0.72429651,0.732708097,0.737898409,0.722893298,-0.1,3.970387061,3.973728284,3.966068504,3.902498977,4.059797857,3.76280556,3.56768649,3.801886451,3.971316672,3.974405179,3.916223477,4.07707593,3.759426622,3.562106097,3.801696573,10.36424877,10.45372767,10.25550751,10.34625493,10.19692669,9.797756033,9.577618163,3.487859257,3.482214484,3.468971731,3.456160971,3.463727283,3.43335372,3.421715765,1.757851331,1.746634193,1.721728187,1.727703869,1.788380518,1.721480854,1.823995593,2.582347494,2.583765368,2.588271707,2.607186857,2.547159121,2.573451822,2.564370123,2.71222867,2.710117365,2.691965103,2.684845362,2.628133388,2.713700499,2.70372116,2.964848664,2.96425963,2.962132469,2.928523868,2.911956189,2.961302418,2.923761961,3.171199702,3.17198959,3.177478797,3.16835014,3.107955756,3.11839702,3.089092239,0.426511274,0.426673889,0.408579132,0.408239956,0.447468138,0.446381824,0.433209597,-0.133066056,-0.134266401,-0.13962724,-0.140083607,-0.135069009,-0.132003426,-0.140925802
