Date,Open,High,Low,Close
18-JAN-23,33296.9609375,10957.009765625,20.34000015258789
19-JAN-23,33044.55859375,10852.26953125,20.520000457763672
20-JAN-23,33375.48828125,11140.4296875,19.850000381469727
23-JAN-23,33629.55859375,11364.41015625,19.809999465942383
24-JAN-23,33733.9609375,11334.26953125,19.200000762939453
25-JAN-23,33743.83984375,11313.3603515625,19.079999923706055
26-JAN-23,33949.41015625,11512.41015625,18.729999542236328
27-JAN-23,33978.078125,11621.7099609375,18.510000228881836
30-JAN-23,33717.08984375,11393.8095703125,19.940000534057617
31-JAN-23,34086.0390625,11584.5498046875,19.399999618530273
01-FEB-23,34092.9609375,11816.3203125,17.8700008392334
02-FEB-23,34053.94140625,12200.8203125,18.729999542236328
03-FEB-23,33926.01171875,12006.9501953125,18.329999923706055
06-FEB-23,33891.01953125,11887.4501953125,19.43000030517578
07-FEB-23,34156.69140625,12113.7900390625,18.65999984741211
08-FEB-23,33949.01171875,11910.51953125,19.6299991607666
09-FEB-23,33699.87890625,11789.580078125,20.709999084472656
10-FEB-23,33869.26953125,11718.1201171875,20.530000686645508
13-FEB-23,34245.9296875,11891.7900390625,20.34000015258789
14-FEB-23,34089.26953125,11960.150390625,18.90999984741211
15-FEB-23,34128.05078125,12070.58984375,18.229999542236328
16-FEB-23,33696.8515625,11855.830078125,20.170000076293945
17-FEB-23,33826.69140625,11787.26953125,20.020000457763672
21-FEB-23,33129.58984375,11492.2998046875,22.8700008392334
22-FEB-23,33045.08984375,11507.0703125,22.290000915527344
23-FEB-23,33153.91015625,11590.400390625,21.139999389648438
24-FEB-23,32816.921875,11394.9404296875,21.670000076293945
27-FEB-23,32889.08984375,11466.98046875,20.950000762939453
28-FEB-23,32656.69921875,11455.5400390625,20.700000762939453
01-MAR-23,32661.83984375,11379.48046875,20.579999923706055
